Name,Status,Price,Note,Image,Link
Converse All Star WOMENS & MENS Chuck Taylor OX Canvas Trainers Shoes,New (Other),"716,719.00 VND to 745,399.23 VND",,https://i.ebayimg.com/thumbs/images/g/jDYAAOSwcXVitseb/s-l300.jpg,https://www.ebay.com/itm/155094388728?hash=item241c588ff8:g:jDYAAOSwcXVitseb&amdata=enc%3AAQAIAAAAwNPMfbIGGy7e2TtXG8UpIDBhB7IqHDTypKcW91TQvL%2BiJiYo0w9vwxNa1MLwz%2Beebe3gZleZwA%2FvV66ucj26V3f8sPb2pBsL9hlbv%2BLepQeMqgJZJsqkXaIXQKaJsjE4DqesDrwVtGMXLdnRNz1oQkZROPqi2hlQ7R%2BQipjTCtkT5IN042bC%2BCvXOQUsDuph0rnFBDxsTjFKTjivhxSeAlHSqa%2FRw6XITN1SMb%2FDP1MjA7LZ1AY22PeEQQVmrB8F%2BA%3D%3D%7Ctkp%3ABk9SR4ba3oCNYg
Converse All Star CTAS High Street Mid Black/Camo Camouflage Mens Sz 12 Shoes,Brand New,"1,162,558.14 VND",,https://i.ebayimg.com/thumbs/images/g/Db4AAOSwKlNkNzrf/s-l300.jpg,https://www.ebay.com/itm/175732196608?hash=item28ea748500:g:Db4AAOSwKlNkNzrf&amdata=enc%3AAQAIAAAAwGb1zTVQiaIyAR83w4GIJs5vLRzBURR7ZN%2BzdLwqIE6Gk184Zz4ZYkTCfKtNpBGr%2FgjBZb4j8t6Qqrg%2Bldds13NauCY3vqlCq2msD%2FPH%2BxfuDvKswqUI%2FA6ZU3CCQawUhGFq9mGALOTurTagDXHR5Q8S0EcxEQkiR8YQFPt2yeCrnf3B2TRbK6YJoS4z7hEvJ0gMtP4vyxO1Jg7GXKhNb7uG9C%2FJkC9pH6i%2FJd96jHY9Nxp75jkc9ryFHScH4AyOWg%3D%3D%7Ctkp%3ABk9SR4ba3oCNYg
"CONVERSE ALL STAR OX LEATHER MONO WHITE,BLACK UNISEX TRAINERS Size 4-7",Brand New,"1,290,323.67 VND",,https://i.ebayimg.com/thumbs/images/g/PtAAAOSwN7Vi7FX7/s-l300.jpg,https://www.ebay.com/itm/175373781536?hash=item28d5178a20:g:PtAAAOSwN7Vi7FX7&amdata=enc%3AAQAIAAAA4DT2M8ZkWkcwcW7NAjFA2An2v07tNXlOSRGwBmjFlVzBn6MoqEtaxLlaX3pVWqPMdYcAqo8An9Cia9xU4rqqfbiVQF3CWs%2B4Fex4uuRMFca3qUy2Ha0e5%2FGtnbE8Upi7BB%2FL7ZaQ69rY39vTMs4wTXZP4otpIrKoZET8l3%2FoOPMJEqR6G%2BgRZHkCCXRCPIlxzfD4FGtuZfVrGjZxNA70VwPivjl6vZfj%2B8SHcLQbpdgCR73RWHrL4LirUooKdPmwW9YlsPuMGWXkLIqe85GF1OYFp5IbvHaQt9K3ez7GI4hC%7Ctkp%3ABk9SR4ba3oCNYg
Converse Unisex Chuck Taylor All Star Street Boot Hi Wheat/Cedar Bark 171446C,New (Other),"1,317,906.98 VND",,https://i.ebayimg.com/thumbs/images/g/XF4AAOSw6IdkJ0MS/s-l300.jpg,https://www.ebay.com/itm/155481729706?epid=24053135821&hash=item24336eeaaa:g:XF4AAOSw6IdkJ0MS&amdata=enc%3AAQAIAAAAwF3rqbIrgknPCV1Yx483DpOjAezVKtMm9wDJNFC4cP3RdoOoERII8xWHruzv7XDod6yotMHxOSfbwIovUmiTvbCrVpnVzKNbDqsw19RynYdcJkgv9913Q8fYpjQOyQvWN%2FI%2FWei7ATDh5AZYHHKDXVYZ6bMHWkjzOUBYEPKdhzJ4Jw2uTC11Y5k6%2Fga8PORZVekxALSb4eyhc5Id1dK%2FWFjEKMXNnTRc1VYrgcrsdYs03gxU7iESlRH2L%2BZo8OEzsw%3D%3D%7Ctkp%3ABk9SR4ba3oCNYg
Men's Converse Chuck Taylor All Star CX OX 170139C Size 5.5~13,Brand New,"1,860,232.56 VND",,https://i.ebayimg.com/thumbs/images/g/JeQAAOSwvTxgcO-j/s-l300.jpg,https://www.ebay.com/itm/265118509544?hash=item3dba4b69e8:g:JeQAAOSwvTxgcO-j&amdata=enc%3AAQAIAAAA4NjtevJjcGo%2BenVS3Hp8avxKV81aiv524w9qwxP1BmbCRJOmhi8zVoprM2vGNnzeXDkBTnZ1xwo0Wqv3TCK%2F14t1YknKJC9WNe2OmBK0YpZf%2Fh%2BsWVWT3MXi2QQkvjoIfSAjU9l%2FB942VuSqeazwWOhTGL3TQtHV7kffbQc3UknVPsZI1NXV7E8mOfpzdkg4WKdEWib%2B4Eodb4bwiHz6YbEmSSF5Mh5w97fAZNftm0wGXHZulvrcFAxy1ldx90nsWKIselaFt0A%2Fbk3rVm2FvFreVyzD1n8cU2N00pdeDh9n%7Ctkp%3ABk9SR4ba3oCNYg
Converse Men's Chuck Taylor All star High Top Sneaker Canvas Upper +MORE COLORS,Brand New,"2,162,558.14 VND",,https://i.ebayimg.com/thumbs/images/g/sIQAAOSwijVkb-S6/s-l300.jpg,https://www.ebay.com/itm/323213196479?hash=item4b4101fcbf:g:sIQAAOSwijVkb-S6&amdata=enc%3AAQAIAAAAwCgn%2BYXud7t%2Fasbw89ZcOsJv6cYJx%2FtMbjSydwlw7%2FAgLjStAqqm9g185N1y%2BcZbP%2BYeu73sxuYOqv8WZNNE7xEbmuZiT2bV%2F8gFoJZOPylL1II0hc00ScjFv7N3pO5hgCfDgL8DJbQD0kMXTNpUgx4%2BidKdgjrQ1lFIX4Ug%2FwQRX1%2BDldtXBxf3U4in8PhsiFau9ueMN3bRVzpYkrDuZuLA5d%2F5YfkTB4w7bEAO%2FwRJKPB4cWna7ScQFCUWkzDN%2BQ%3D%3D%7Ctkp%3ABk9SR4ba3oCNYg
Converse Chuck Taylor All Star Unisex Sneaker Shoes CTAS Hi Saffron 168573C,Brand New,"995,611.49 VND to 1,493,541.72 VND",,https://i.ebayimg.com/thumbs/images/g/aQ0AAOSwsX1ifU5Z/s-l300.jpg,https://www.ebay.com/itm/394072222288?hash=item5bc088ea50:g:aQ0AAOSwsX1ifU5Z&amdata=enc%3AAQAIAAAAwJKocS%2BS1eP%2B7JUIaNE72DY1rByPv00Cxm8D4DlAyeVwY6%2FYUAw2uLxE6NC9jL%2B5UMAJGNw8WlYUt%2FUYqElrg56lEk%2BWX%2FnNpmaihid7uo3pByjVRw%2FUMnPzWMiEI%2FjMQPZ29lCdxaEgsLEEM0%2FyUycb7r2wPS6jOsXht6t%2BO4VT%2FAYbZztVdE8S3N6oKOh9O2CPB6U6%2Fmyv8mwVt7UKwS4N5SRAhc92P0PT4qNizk7BqEkqiVPUXwltTiYMOUIYmg%3D%3D%7Ctkp%3ABk9SR4ba3oCNYg
Converse Chuck Taylor All Star High Top Shoes - Red,Brand New,"1,626,744.19 VND",,https://i.ebayimg.com/thumbs/images/g/yzMAAOSw4slj0HSh/s-l300.jpg,https://www.ebay.com/itm/155376145282?epid=3043984929&hash=item242d23d382:g:yzMAAOSw4slj0HSh&amdata=enc%3AAQAIAAAA4BRWuTOdXqteJkTPuiZvhL2PzTwOgj28Iw9b41mto8RDsmfS6dJbc8HUZigKbr8oXDQF45WaPu3fHDCTonmdX%2BpQ7rFg03dbBkwqSHfsTc%2Ff8TwWAEB7nbLF5AmIeHFyClAiGN9P0kZSCjtJoTq16NjUL%2FA5jo1twLDcCHKJnKdKIOpm9Dm9VbNXl%2FjenWC2r%2Fy%2BEX%2FnF9axmwVljgLdSXCWuUYKugye84cKW0IqPugWNl2Hy%2BLpexs4ZiB1KBMiJ9aDWpgst6ch91Pz8Jv7thwjdkFQwgfQOdHaPtj6VtDl%7Ctkp%3ABk9SR4ba3oCNYg
Converse Chuck Taylor All Star Unisex Sneaker Shoes Ultra Star OX 170406C,Brand New,"1,369,059.19 VND",,https://i.ebayimg.com/thumbs/images/g/BloAAOSwG8di6-ZV/s-l300.jpg,https://www.ebay.com/itm/394189634847?hash=item5bc7887d1f:g:BloAAOSwG8di6-ZV&amdata=enc%3AAQAIAAAA4Lxh9CI7uDLpLBaMM572EgQjLgxrmPhGvRLUOVkYKlsBM8fv78As8X7dccMUPTl%2FDF7GrpcuSEIVFvLso3XSvXJ173qDBZBX7jRWhnf3ouj0PaxX2VE6tWj8Ffh9x%2BTRwcAvq65Gr4GjLqkj4C%2BkZlNl3n%2FtahZsP9CzEXUHWF%2FOx1MFEUJpb39VNzg%2FOMsE3ju0QvmOC0AXeIyYF8SJFQLBAP21Mmw9zWCeIYe1%2FcCr7Ut%2BWW1j2yFSnCfbyDqdFsSDdGvvJPBRjLDFnLb3x7mTLYSTncVWoX%2F0uB8%2BE13w%7Ctkp%3ABk9SR4ba3oCNYg
Converse CONS Chuck Taylor All Star Pro Ox Skate Shoe 'Black' Suede 161579C,Brand New,"1,302,093.02 VND",,https://i.ebayimg.com/thumbs/images/g/~1cAAOSwAlhkB7N4/s-l300.jpg,https://www.ebay.com/itm/334780260865?epid=10050305909&hash=item4df2756201:g:~1cAAOSwAlhkB7N4&amdata=enc%3AAQAIAAAAwEGSsHwoLR0klMbTn0NCjgEGW4IIw%2FxtSYO7egd04LmB9QxCp%2Fwg6XNdIyQlkI%2BvSo4FxgPBCaS%2FrM7kdIkj7AqxTVPsOPuSbTGZG%2BVR2pUqHm1FdywI6wATWaqtJRhV4jRvr9oI39hb6WgjdxKSWYe3inGKnPVyAN528WMrs0KtbdxhPC3GKXQwq1xZVVFg%2BJSjFNaU2naAmpjQLRCb0%2B5YHRt0mnDHYwenaJtkIuQgZ9aBWnxJIiodbvGCczJkaQ%3D%3D%7Ctkp%3ABk9SR4ba3oCNYg
Converse Chuck 70 High Mens Size 12 Mason Grey Chuck Taylor All Star 164946C,Brand New,"1,161,395.35 VND",,https://i.ebayimg.com/thumbs/images/g/cSIAAOSwbmtkQIvw/s-l300.jpg,https://www.ebay.com/itm/145043681275?epid=28043979518&hash=item21c546effb:g:cSIAAOSwbmtkQIvw&amdata=enc%3AAQAIAAAA4OFzbLpbFzlUYAM7NAjsHlXtJAxQsA1SiVOML8quUQhM9bq2zYLhccSHuzq8Hi9RHMvNIMnzQZ1qViluOe8PjO8EmECy%2B2JSCDPvCCrXDoa5RFF6edUgwiwcVDQqqvw9jLSDEgUPuC1DGBMSbGxD%2FVnjewAC6pbr%2BhM8kRoNbdDvHTkKXywMhwu4fGLDJ%2FbtD8mYvMW3qetYkRnHHkrnqcbFX%2Bj0mn1uUt11aoEF1aBOqwtkeBVyckmlgu5kfh7Se47EUog4YIQoKWpVh1DxUwO1SGt6oj1TgJ5ztAoibD03%7Ctkp%3ABk9SR4ja3oCNYg
Converse Chuck Taylor All Star Unisex Sneaker Shoes CTAS Hi Forest Pine 171414C,Brand New,"1,618,024.28 VND",,https://i.ebayimg.com/thumbs/images/g/QxIAAOSwJY5i3Tdp/s-l300.jpg,https://www.ebay.com/itm/394176275716?hash=item5bc6bca504:g:QxIAAOSwJY5i3Tdp&amdata=enc%3AAQAIAAAA4DdDHFj2BwChRba2DVDCy%2FWUmeR%2F0th51x%2FaaBtVZisR80Bm21Z0xKkc6b0SBQLlpVrx%2B2oyS%2BBjEe1%2Bgqj%2BHQpeaFD%2FQKu%2B23435n8Chssc0GVYnG6Iyi0%2FPGRB9v8sfAnLscNiqqHknAzUycjGMB36NXwLQpKOFVBz58nxq%2BAg5F2zopFuDsybj3I%2FhK%2FGrVFGNSyflQFopC4MWZqatMWInZqzXQqnOlvNNjugH0Z2I%2BlTHxYmEyMljxtDQiid1jPaev87MH0IehgeqE4wUOkozYnoVE1%2Fxo%2F94eXeaveq%7Ctkp%3ABk9SR4ja3oCNYg
Converse Chuck 70 Low Blue Beige Men Unisex Casual Lifestyle Shoes A00755C,Brand New,"1,860,232.56 VND",,https://i.ebayimg.com/thumbs/images/g/tB4AAOSwFRxixkeD/s-l300.jpg,https://www.ebay.com/itm/295081921411?epid=19059483521&hash=item44b440cb83:g:tB4AAOSwFRxixkeD&amdata=enc%3AAQAIAAAA4EHZqoCUYfTa5nRzrwdQXbpvy9fUcBO1bdYYVjPHTviJk%2BaGPrBYM73o2sJ3OT9Wf3yAYhs0P2X%2FQ2ngc2WPnb17Z9bnNr9TuyYE5llIqUYobYkmLOxS%2FTZp%2BzkkMTkask6%2BOrWfTG5zbsX17quCKh2abBxQqzyh9Vl%2BZIBzfEln9y39dHkj0kONITwmi1iHeb0tI4gnBfQzvBs8ELwLexGyzzcoaNBEHG9lLI4mDKynw5mSxCn2ddj4Ji1fB91fEyS7B3UtZidWrZ%2FcUrB3KUp3UR9lQ6S5DziusBehO8Jg%7Ctkp%3ABk9SR4ja3oCNYg
Converse Unisex Chuck Taylor All Star Hi Dip Dye Sneaker Black/Hemp 172812F,New (Other),"1,209,069.77 VND",,https://i.ebayimg.com/thumbs/images/g/gnAAAOSwvclj~PxL/s-l300.jpg,https://www.ebay.com/itm/155430227564?hash=item24305d0e6c:g:gnAAAOSwvclj~PxL&amdata=enc%3AAQAIAAAA4AsXiy%2F%2BvCNwxVmrZtWVotWXh4ORs8QjxqHvgK0APFFiot%2FfAMEcHNJLMUbshsnCNhA5VuhQhN%2Fsfy9M7zr6%2FEuOVTTO7%2Bfzw4OqzNqSsA%2BugfR0PMxkXcFyNP2%2BOWqZ%2FORvewCfQ6RQN%2BTi138RB00XrWgsCP5bO5FQaYiToihLP2cQgWcdyZF8rY8gu7wKrQYICcsKLM5Z0bLQ3eQJEH1Z0We3P%2BXlWcpJTohUQybmxjpeFODxsoveBfsTJHu66dUE2AlQhDnHl7IeLsa%2FA0T8Vx6ViDBNCimYx2z5WY2Q%7Ctkp%3ABk9SR4ja3oCNYg
Converse Chuck 70 Low 70s Olive Green Men Unisex Casual Lifestyle Shoes A00757C,Brand New,"1,976,511.63 VND",,https://i.ebayimg.com/thumbs/images/g/5kwAAOSwnKRiy4JA/s-l300.jpg,https://www.ebay.com/itm/314068549011?epid=25055173445&hash=item491ff1bd93:g:5kwAAOSwnKRiy4JA&amdata=enc%3AAQAIAAAA4KUvehhHTG8JVNE%2FaZ0X3CUQzu6PtyOX9bA4Vg0RpLtcwVL%2FEA3uuLxkHK5K7aMmF3IKQV7mOrpukCmWuHkVxKncErRmoUyQgvrkfk6GK4u6cW7%2B4sI4%2F1Vqbxh3MX3wOxDz0SN0yskhJBFiAg3RHtfUjhQe0jQhrTFFghJO%2FHva8WDDyCmU4BW3C53amLpT%2BBWuajdv6Wn%2FnczotIu9FvxdxbJZ4Euw01kG9jel9Z%2BFnSRXK0aZaNZAkqZy51xlt9c2X7FrQQNDfcnM%2FZ48EMb%2BtXDnhFLWoLt8sEP7XR1L%7Ctkp%3ABk9SR4ja3oCNYg
Converse Chuck Taylor All Star Hi 'Magic Flamingo' Pink White 171264F (Size 12),Brand New,"1,278,837.21 VND",,https://i.ebayimg.com/thumbs/images/g/TXsAAOSwYw9j6rX3/s-l300.jpg,https://www.ebay.com/itm/334749665113?epid=25052713750&hash=item4df0a28759:g:TXsAAOSwYw9j6rX3&amdata=enc%3AAQAIAAAA4FxQkcTeEmcc1vS%2Bih%2F5MX6E2vaWYOETlVkiheOhjE0V%2BVUEja8yA0Q%2FcGHQHxwmq6Ul1u7t%2FC%2F98o4cBn%2BSMp1jrWhfD860m05%2FxJhvx3wG%2Fbui4HzSe4wp7T%2FZ2ZcK%2Fx%2BhDHQQ4mUITWbF%2FLvoVRLSoKR8biaFRxaOkxXhjiH65e6JEybL2iOBTAETw7IBmWG39oYcFX%2F3QWuCTjxqbEJ5wj5GWTzwJqQETfqYw072fVCnNbTs0h5dYjkPtTT42F2bTb5IGkwFh4xpr3qPhxVQbbTGSNeqdmDMqIoSBSFC%7Ctkp%3ABk9SR4ja3oCNYg
Converse Chuck Taylor Crafted Boot Hi Chocolate/Light Fawn 162354C,Brand New,"2,209,069.77 VND",,https://i.ebayimg.com/thumbs/images/g/EqQAAOSwi6hj7rqE/s-l300.jpg,https://www.ebay.com/itm/334774381346?hash=item4df21bab22:g:EqQAAOSwi6hj7rqE&amdata=enc%3AAQAIAAAAwJnUC%2F9B%2BxuStqRydLCpki1DSDqkQYTUXv1p4uX0pSKyGJJcFx2p3h2PdPQMP7prM1LjAY73gZBU6mVTqhFmRE2Amr2%2BtKMgrgRkcrHl5pSb3Si5jjfLqeG9NF4lAO%2B1GBkjZ8w6dkd880aR4b7OTEa%2BDRrQssGgAexx3v1IVpWGWlsWx1iaw%2Bw5CQJ%2FRho2sNHNFRx%2BSNtdgrEvBauybzllJr5lVK1G0VdSRdI6f14pXWDuNb0LH%2BFLgzgM7Ge4Vg%3D%3D%7Ctkp%3ABk9SR4ja3oCNYg
Converse Unisex Jack Purcell Archive Leather Low Trainers / BNIB / RRP £65,Brand New,"573,604.65 VND",,https://i.ebayimg.com/thumbs/images/g/MWoAAOSw4ztiq0Vx/s-l300.jpg,https://www.ebay.com/itm/204052963779?hash=item2f828121c3:g:MWoAAOSw4ztiq0Vx&amdata=enc%3AAQAIAAAA4Cpv556FFJh0%2BZ2bbVAv8E%2Fy1Jr1ouEw6gdibFuCS7J7Nn6Lw2kkgtivoto3Qr1XqRnraCD0VhDZwR5P8x%2BeFbFMGyXR70VKyjpbDkAcO9K%2BNV3FmWKi1Hy7plmKXWziQrJH%2Fk2tOmxfcudxNStCnxAUfpKCISlsO2wFPx1bmAE2E2O%2Fh7dtZKPsoEr5IMUE5blh%2BN%2FsOcjmCrVDnjJF28wWnFaJCjqrx37BybgB%2FIyeZ%2B8udHoMGisv%2FR4kZdaitq4fKhvGdi0yDFzz7KJAE4qh%2BuPlTE0TjQrF%2BKx4Prmi%7Ctkp%3ABk9SR4ja3oCNYg
Converse Chuck Taylor All Star Unisex Shoes Sneakers 70 Hi Vintage 170999C,Brand New,"1,369,059.19 VND",,https://i.ebayimg.com/thumbs/images/g/2coAAOSwHjRiK18V/s-l300.jpg,https://www.ebay.com/itm/393981734111?hash=item5bbb242cdf:g:2coAAOSwHjRiK18V&amdata=enc%3AAQAIAAAA4IJRHKqQspXP5zLfPIcCRfMu6VB8hKEtsRCD24d6hMbchzs0SrM3fSutJQ5%2FQ61BU0tW324UtjAqcBjaR2N0z7Eeaviz6lnJ5mCK8qgf%2BRG3jCGT413uHRuiDv4bB3%2BR880leNzxP66PvI4mbxxoOG3ja%2Bw7XPFRVvQ4HJYQKxwhBfUYkxqKVlXfDqUKFiJvxKyjEZ0oE%2Bkqy%2Fqb6YirhBu8zeyh53P6SrXKf7pmx6w9xJW6rKmZTtZCGAnD2zT5OAQSW5vEONuuDLebpkFvU247nm4e%2FkNcL%2Fin13libuGQ%7Ctkp%3ABk9SR4ja3oCNYg
Unisex Converse Peanuts Woodstock Chuck Hi Shoes Yellow Black White A01871C,Brand New,"1,860,232.56 VND",,https://i.ebayimg.com/thumbs/images/g/SUwAAOSwMSljydEg/s-l300.jpg,https://www.ebay.com/itm/125728006487?epid=22057862065&hash=item1d45f92157:g:SUwAAOSwMSljydEg&amdata=enc%3AAQAIAAAAwON4XXiaFIbA6UduNIDphDXeyadIjzOln9qeBSYvXxC5B14k3Rafrv9WyRLO%2FIrOJwHmab68grZvUz%2FmjopzOYuSkXXII5biTN8kLPz9pjvabY8HyQboUYp8MXG74cL0Lig6FbJ4Kly8UbFby9Gx%2FS5QB%2Fh4ZnZI3XoXrmwxoxIaadzn2htbhjjbo08SOWu3qHzytHUWnqd9ACIaJFVXhZzu6Dl83eDcc9GwRzfNmE%2Fa0ZU35jzHXf%2B6b%2FNVP%2Btc7w%3D%3D%7Ctkp%3ABk9SR4ja3oCNYg
Converse Ctas Pro Camo Peace High Top Cypress Green Usa Flag Shoes 10.5,New (Other),"930,232.56 VND",,https://i.ebayimg.com/thumbs/images/g/r9AAAOSwfcFkdJzW/s-l300.jpg,https://www.ebay.com/itm/354815741373?hash=item529caa8dbd:g:r9AAAOSwfcFkdJzW&amdata=enc%3AAQAIAAAA4LKtd3fQnSQY5Bjwx%2FA1TXdCf4hbu9Tt78k%2FYNEoAUs1GI%2FG5Bg%2BDCtVL94ZUwlpsBwPS94ikHYEiGKx%2FdrV3GJ8H8wUgfLDYPwwHy1oQwD8Bh2Hi6a1TLnX4q3aiFp9WfusKQWf4gid%2FTcINkziVVthO2J6lJILcN7Xl3K8tQUQQg9nMzAURIpYfcSZcKxjwIQMe67mJSFK6ChzUOkn82qH57fYcJ6xFZmOpwgp3HKGk%2BrzCV8MhGUUbLSrfpHgjDqeErii6nFlJyArbTlY01%2F8lJDsGhlays18Ms196jut%7Ctkp%3ABk9SR4ra3oCNYg
Converse Chuck Taylor All Star Unisex Sneaker Shoes Iridescent High Top 170495C,Brand New,"1,618,024.28 VND",,https://i.ebayimg.com/thumbs/images/g/liAAAOSwsRdi4DJp/s-l300.jpg,https://www.ebay.com/itm/394178609422?hash=item5bc6e0410e:g:liAAAOSwsRdi4DJp&amdata=enc%3AAQAIAAAAwHIJtxWtBe8Cv2dyFOjxx4UPqyLO0D%2B2R3E1Ro0UA4mAhGwY9m2y78buW4w7CBtaaIBjOzSA48X04lAchOy3FheB0vTEY5F9beze28W1DBXYgwGDnYeDr5yBsCTlvoYD9RXZhHpZQXzEXcPPAKyg%2BPzm5LzoER3NjGJ8cq3YBbsYn4HtJQcX1%2BCMj0WwSseiNBeI6gCDNJsEneUAurfyKylDJ4indcXUIWugLrtwXj3%2BX%2BQ2iN%2BzhlpnlXGcVf7g8w%3D%3D%7Ctkp%3ABk9SR4ra3oCNYg
Converse Chuck Taylor All Star OX Oxford Leather Black Men Women Shoes 132174C,Brand New,"2,092,790.70 VND",,https://i.ebayimg.com/thumbs/images/g/hEcAAOSwPQZgoyNR/s-l300.jpg,https://www.ebay.com/itm/313534758590?hash=item490020bebe:g:hEcAAOSwPQZgoyNR&amdata=enc%3AAQAIAAAA4FIbYaeqVDiyR6i0CFwMX7bwcmWIl5%2BoWnGX5Gj9O0CY4ligLhx2G%2FDgwRSfDomc8GdU7D7sABDGEo2GDV3RQfgF4%2Fnq4oc3AD4FSJMbkUweEEnbcG8sG%2FabLtuyx76l29dQcdtp4%2BbYCRwjTFrbagbVIMe3ZdKCiE4MZsEkT8DoH1v4z%2FoQu2FLC3p4aQla4Y6gHo0SRQDIm9GvPbFAmnIe72n7KSsPJINn%2FSyDTtFfZilHxV5h0aWmogbmP%2FsaPgxsjdIKegE8lKlvLev%2FWOofo5r%2Bz6MWJOMaDLmpdLHK%7Ctkp%3ABk9SR4ra3oCNYg
Converse All Star High & Lo Top WOMENS & MENS Chuck Taylor Canvas Trainers Shoes,Brand New,"1,290,323.67 VND to 1,433,724.84 VND",,https://i.ebayimg.com/thumbs/images/g/Oj0AAOSwgoRj7kdm/s-l300.jpg,https://www.ebay.com/itm/234900984136?hash=item36b1309148:g:Oj0AAOSwgoRj7kdm&amdata=enc%3AAQAIAAAAwMDBLV1I3OMwA4CXvDkUoX8NHmDOg5ZRKJyhE4cAv1QSFKd6dq2LkkYjmCNvaSoVxH6HL9aQCYrgupRcR0Q47SwLUUmMK3U1EMzp7lWPQoyw5yxx1tI%2BEivR7%2B4PuRG1TYmpPw%2Be8je4pNdzhughEZl5ktSi8DZ3qIndxooCYk3zRSUq1a5eqzDEKeTm5AdzvTxeMzXnB10KfVbCF9A1Qy5VjCFF3x5c8noRAsiWv64U6%2B3AzhFDiMU9CQWuiaZ1ZQ%3D%3D%7Ctkp%3ABk9SR4ra3oCNYg
Converse Run Star Hike Valentines Day Black Men Unisex Platform Casual A01598C,Brand New,"2,092,790.70 VND",,https://i.ebayimg.com/thumbs/images/g/u78AAOSwwJVkEFQk/s-l300.jpg,https://www.ebay.com/itm/314514091715?hash=item493a802ec3:g:u78AAOSwwJVkEFQk&amdata=enc%3AAQAIAAAA4IlJULWGcaBPx07aqVtHzsFMb%2FFN1UUOkT070P3OWcEPw9cnRdyjrKs5v%2BHBtU78H6TNEZJJP%2B%2FLeL9YrwKOvJL85t9ss3l2K%2F75OvlMVwcE5nPu66PtNuOewrtLR626neKtcI4P7fSomQJi3gb70jXmI5bDXMniWg96fQO0ALcnauIr%2FOjklaj9uFN4Suy6ZZTRef4E5jwYm9PTAmOPceeYRX3EjdF0FQcIfegqYMqtL8mcKpDGO4a5uKJtbxXmRYcReEZZLdLGCRppWHgM7Yf1oUQC%2BbRIepEO2w%2Bjrga8%7Ctkp%3ABk9SR4ra3oCNYg
Converse Chuck Taylor All Star Unisex Sneaker Shoes CTAS 70 Utility 172937C,Brand New,"1,618,024.28 VND",,https://i.ebayimg.com/thumbs/images/g/-NwAAOSwOuNisGck/s-l300.jpg,https://www.ebay.com/itm/394123715669?hash=item5bc39aa455:g:-NwAAOSwOuNisGck&amdata=enc%3AAQAIAAAA4MfMLdsnPx1zg7XXhFf9CAOE1icSDqF9hX14Fl1kcc7tgi4ax2vdnDOq%2BM8KGZlicTWlESCWYB%2B86GtqVVHcS61lIApXugtFDiGOgtjFUjfhDR%2F%2FmqEj%2BrGPXyuvd1%2FdsVsmPJifQcYPIOUmOy9r8xW6lmPzAJgT%2BoGz1K6vuC2LMFBk8NyF0qgUT%2FBbYcXAE7ItQydF8gK1HVu%2Fc90qCPRfmcTRsROW8Yq2jXDw5zDFRgAAS%2BatuioAa4Zq8D6Vrd3YJ1WAqirI2yhZdgWpu90wjDQmnawm5tXDOMIVUYuy%7Ctkp%3ABk9SR4ra3oCNYg
Converse Chuck Taylor All Star Unisex Shoes Hybrid Function Chuck 70 171654C,Brand New,"1,618,024.28 VND",,https://i.ebayimg.com/thumbs/images/g/h3EAAOSwblFiojkY/s-l300.jpg,https://www.ebay.com/itm/394109039703?hash=item5bc2bab457:g:h3EAAOSwblFiojkY&amdata=enc%3AAQAIAAAA4JhXdrK38jfoe3UfDB682yTVXDwakgfF%2B8wX8YlUt8w886T8MgNb2ptlNSWD9uUYp6HHqS0uaJkwujd%2FacWdkp%2BWl2%2BnKaIMPJPSND%2F%2BJdaf4i8hCkpInp1kwkTErOukVn%2BYLNhmFAOskvr52gMZ%2FD04lWYHATnkRAzMFgFc9seHQHkx%2FMmoFGDFJrOkij%2FJaigfdu0iWxyqAHfF4Dre%2F2xr9fm6a1YwDKZZPESdR2vei41aanbVrm7Ri6KJc8J7hUDj8SN1t%2BtBuXIp052%2FcKFW1vKErhpnH%2B5q99JwpsZA%7Ctkp%3ABk9SR4ra3oCNYg
NEW Converse Chuck Taylor All Star Ox Red White USA Flag Mens Shoes Sneakers,Brand New,"1,162,558.14 VND",,https://i.ebayimg.com/thumbs/images/g/ryAAAOSwxSphlVHw/s-l300.jpg,https://www.ebay.com/itm/265767722423?epid=26043987769&hash=item3de0fd9db7:g:ryAAAOSwxSphlVHw&amdata=enc%3AAQAIAAAA4El7dQnjcWskAS9duCohjePoyLyp8%2F%2Bp97zG5%2FEaI4Nm0K7fysW7Eh6n4WA9OubZovDMPpOSgQrvlPUN11hyH25qMtsVf1XEHYBZ966J6hRLg%2FL6Lx3nB%2Fg8Zi6bC4O8puOThGAI%2FYLl48zXeONF%2BJEB%2FhF1bb59lRqiWjRRm%2BG9BIjEos8aWTXEwV0fhNCG0uZ04h2Yi%2B1VZvns218OuV6SvHaV%2Fzs12WLnIu6M6hwQNHt51uKlePhl3IEhW%2Be3UerDS1ULfhbifIHl5GJjs53%2BQ5UsSsy63hiuOfoo%2BkMz%7Ctkp%3ABk9SR4ra3oCNYg
